,ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
16402,16403,49,2,3,secondary,0,2409,yes,no,cellular,13,may,272,4,293,2,failure,0
16403,16404,37,6,1,secondary,0,277,yes,no,unknown,3,jun,87,6,-1,0,unknown,0
16404,16405,41,12,3,tertiary,0,108,yes,no,cellular,2,feb,210,1,-1,0,unknown,0
16405,16406,42,3,3,secondary,0,420,yes,no,unknown,8,may,94,1,-1,0,unknown,0
16406,16407,31,2,3,secondary,0,238,yes,yes,unknown,9,may,156,2,-1,0,unknown,0
16407,16408,45,5,3,tertiary,0,4395,no,no,cellular,19,nov,299,3,-1,0,unknown,0
16408,16409,30,6,2,primary,0,1,yes,no,unknown,6,jun,63,9,-1,0,unknown,0
16409,16410,60,7,3,tertiary,0,2450,no,no,unknown,9,jul,297,5,-1,0,unknown,0
16410,16411,37,3,3,secondary,0,720,yes,no,cellular,8,apr,58,3,-1,0,unknown,0
16411,16412,36,6,3,primary,0,-608,yes,no,cellular,11,jul,135,2,-1,0,unknown,0
16412,16413,46,6,2,secondary,0,931,no,yes,cellular,20,nov,90,2,-1,0,unknown,0
16413,16414,30,1,1,secondary,0,8304,no,no,cellular,20,apr,245,1,-1,0,unknown,0
16414,16415,42,3,3,secondary,0,0,yes,no,unknown,14,may,833,1,-1,0,unknown,0
16415,16416,53,2,3,primary,0,49,no,no,unknown,28,may,152,1,-1,0,unknown,0
16416,16417,60,9,3,primary,0,2580,no,no,telephone,4,may,15,5,-1,0,unknown,0
16417,16418,29,6,2,unknown,0,101,yes,no,cellular,18,may,295,2,355,4,failure,0
16418,16419,52,3,3,secondary,0,1033,no,no,cellular,28,jan,198,3,-1,0,unknown,0
16419,16420,58,5,3,secondary,0,139,no,no,cellular,27,may,188,1,161,2,other,0
16420,16421,33,6,3,secondary,0,61,yes,no,unknown,26,may,129,3,-1,0,unknown,0
16421,16422,35,3,1,tertiary,0,364,no,yes,cellular,9,jul,247,3,-1,0,unknown,0
16422,16423,37,6,3,primary,0,153,no,yes,cellular,31,jul,15,26,-1,0,unknown,0
16423,16424,37,6,1,secondary,0,6281,yes,no,cellular,18,may,242,1,-1,0,unknown,0
16424,16425,34,6,3,secondary,0,584,yes,no,cellular,18,jul,154,2,-1,0,unknown,0
16425,16426,29,12,1,secondary,0,356,yes,no,unknown,9,may,106,1,-1,0,unknown,0
16426,16427,35,3,3,secondary,0,-67,yes,no,cellular,17,jul,160,6,-1,0,unknown,0
16427,16428,36,6,3,secondary,0,537,no,no,unknown,19,jun,160,6,-1,0,unknown,0
16428,16429,39,3,3,tertiary,0,2869,no,no,cellular,3,apr,115,1,-1,0,unknown,0
16429,16430,31,3,1,secondary,1,25,no,no,cellular,2,feb,381,1,-1,0,unknown,0
16430,16431,47,6,3,secondary,0,273,yes,no,unknown,4,jun,163,1,-1,0,unknown,0
16431,16432,41,3,1,secondary,0,1147,yes,no,unknown,20,jun,17,10,-1,0,unknown,0
16432,16433,29,5,3,tertiary,0,54,no,no,cellular,28,jan,873,3,-1,0,unknown,0
16433,16434,58,9,3,tertiary,0,94,no,yes,cellular,28,jul,207,7,-1,0,unknown,0
16434,16435,36,5,1,tertiary,0,774,no,no,cellular,19,nov,193,2,-1,0,unknown,0
16435,16436,34,12,3,secondary,0,79,yes,no,unknown,23,may,83,1,-1,0,unknown,0
16436,16437,50,6,2,secondary,0,2725,no,no,cellular,31,jul,71,4,-1,0,unknown,0
16437,16438,37,5,3,secondary,0,3175,yes,no,unknown,20,may,168,1,-1,0,unknown,0
16438,16439,36,3,3,tertiary,0,844,yes,yes,cellular,25,oct,129,1,-1,0,unknown,0
16439,16440,36,3,3,secondary,0,0,yes,no,unknown,20,jun,156,7,-1,0,unknown,0
16440,16441,45,5,3,tertiary,0,54,yes,no,telephone,13,may,107,3,-1,0,unknown,0
16441,16442,29,6,1,primary,0,80,yes,no,unknown,28,may,678,1,-1,0,unknown,0
16442,16443,47,5,1,tertiary,0,324,no,yes,cellular,6,aug,72,1,-1,0,unknown,0
16443,16444,57,1,3,secondary,0,839,no,no,telephone,19,nov,46,2,-1,0,unknown,0
16444,16445,25,5,1,tertiary,0,1602,yes,no,cellular,26,may,154,1,-1,0,unknown,0
16445,16446,34,12,1,secondary,0,303,no,no,cellular,21,dec,94,3,200,6,success,0
16446,16447,50,10,3,tertiary,0,4012,no,no,cellular,19,nov,690,3,-1,0,unknown,0
16447,16448,30,5,1,tertiary,0,596,no,no,cellular,4,jun,125,2,-1,0,unknown,0
16448,16449,31,5,1,tertiary,0,0,no,no,cellular,27,aug,448,3,-1,0,unknown,0
16449,16450,39,6,3,secondary,0,39,yes,no,unknown,18,jun,34,6,-1,0,unknown,0
16450,16451,48,2,3,secondary,0,975,yes,yes,cellular,15,may,521,2,-1,0,unknown,0
16451,16452,51,6,3,secondary,0,1329,yes,yes,telephone,17,apr,150,2,287,2,failure,0
16452,16453,30,12,2,secondary,0,370,yes,no,unknown,15,may,160,1,-1,0,unknown,0
16453,16454,33,2,3,secondary,0,22,yes,no,unknown,5,may,71,1,-1,0,unknown,0
16454,16455,32,10,1,tertiary,0,562,yes,yes,cellular,8,apr,84,1,-1,0,unknown,0
16455,16456,44,5,1,tertiary,0,639,no,no,cellular,27,aug,69,12,-1,0,unknown,0
16456,16457,32,6,3,primary,0,2085,yes,yes,cellular,20,nov,146,1,185,3,failure,0
16457,16458,48,3,3,tertiary,0,0,no,no,cellular,19,aug,58,2,-1,0,unknown,0
16458,16459,38,3,3,secondary,0,581,yes,no,unknown,6,may,79,1,-1,0,unknown,0
16459,16460,38,5,3,tertiary,0,0,yes,no,unknown,20,may,206,1,-1,0,unknown,0
16460,16461,47,7,3,unknown,0,28,no,no,unknown,5,may,338,2,-1,0,unknown,0
16461,16462,32,6,1,secondary,0,135,yes,no,cellular,18,may,232,2,-1,0,unknown,0
16462,16463,33,12,3,secondary,0,2468,yes,yes,cellular,6,may,84,1,282,4,failure,0
16463,16464,42,3,3,tertiary,0,239,yes,yes,unknown,6,may,191,3,-1,0,unknown,0
16464,16465,46,6,1,primary,0,2851,yes,no,unknown,19,may,122,2,-1,0,unknown,0
16465,16466,29,12,3,secondary,0,5605,yes,no,unknown,28,may,117,2,-1,0,unknown,0
16466,16467,45,6,3,secondary,0,-376,yes,no,unknown,26,may,162,4,-1,0,unknown,0
16467,16468,55,12,3,secondary,0,139,yes,no,unknown,30,may,26,25,-1,0,unknown,0
16468,16469,37,12,3,secondary,0,0,yes,no,cellular,22,jul,185,1,-1,0,unknown,0
16469,16470,60,5,2,tertiary,1,20,no,yes,telephone,15,jul,207,3,-1,0,unknown,0
16470,16471,39,6,3,secondary,0,-99,no,no,cellular,17,jul,260,1,-1,0,unknown,0
16471,16472,44,5,2,unknown,0,1784,no,yes,cellular,21,nov,279,1,-1,0,unknown,0
16472,16473,33,5,3,tertiary,0,643,no,no,cellular,2,aug,203,3,94,1,other,0
16473,16474,48,9,3,primary,0,380,yes,no,cellular,22,jul,188,5,-1,0,unknown,0
16474,16475,77,4,3,primary,0,680,no,no,telephone,24,feb,513,2,89,7,failure,0
16475,16476,24,3,1,secondary,0,2355,yes,no,unknown,17,jun,158,3,-1,0,unknown,0
16476,16477,45,5,3,tertiary,0,2220,yes,no,cellular,11,jul,128,2,-1,0,unknown,0
16477,16478,58,1,3,tertiary,0,744,no,no,telephone,28,jan,38,1,-1,0,unknown,0
16478,16479,35,1,1,tertiary,0,2340,no,no,cellular,31,jul,420,9,-1,0,unknown,0
16479,16480,42,5,3,secondary,0,1042,yes,no,cellular,11,may,465,1,364,3,other,0
16480,16481,31,5,3,tertiary,0,2,yes,no,cellular,18,nov,224,1,-1,0,unknown,0
16481,16482,39,3,1,tertiary,0,1190,no,no,cellular,8,aug,136,1,-1,0,unknown,0
16482,16483,36,6,3,secondary,0,142,yes,no,cellular,17,apr,251,1,-1,0,unknown,0
16483,16484,40,12,1,secondary,0,-109,yes,yes,unknown,6,may,170,1,-1,0,unknown,0
16484,16485,38,9,2,tertiary,0,4312,no,no,cellular,21,nov,407,4,182,2,other,0
16485,16486,50,1,3,secondary,0,297,yes,no,cellular,31,jul,29,10,-1,0,unknown,0
16486,16487,37,10,1,tertiary,0,556,no,no,unknown,17,jun,200,2,-1,0,unknown,0
16487,16488,40,6,3,secondary,0,4853,no,no,cellular,19,nov,259,1,111,2,failure,0
16488,16489,36,6,3,primary,0,4693,yes,no,cellular,20,apr,15,6,152,21,other,0
16489,16490,43,2,1,unknown,0,0,no,no,unknown,5,may,73,1,-1,0,unknown,0
16490,16491,59,5,1,tertiary,0,623,yes,no,cellular,7,jul,212,4,-1,0,unknown,0
16491,16492,47,3,3,secondary,0,232,yes,no,cellular,24,jul,208,1,-1,0,unknown,0
16492,16493,31,12,3,secondary,0,88,yes,yes,cellular,8,aug,189,2,-1,0,unknown,0
16493,16494,40,12,2,secondary,0,-541,yes,yes,unknown,28,may,270,4,-1,0,unknown,0
16494,16495,27,3,1,secondary,0,285,no,no,cellular,22,jul,139,1,-1,0,unknown,0
16495,16496,39,3,3,secondary,0,4444,yes,no,unknown,21,may,244,1,-1,0,unknown,0
16496,16497,49,1,3,secondary,0,8399,no,no,cellular,19,nov,596,2,-1,0,unknown,0
16497,16498,28,5,1,tertiary,0,5474,no,no,cellular,4,feb,181,4,191,5,success,0
16498,16499,52,5,3,tertiary,0,0,no,no,cellular,12,aug,106,2,-1,0,unknown,0
16499,16500,30,5,1,tertiary,0,77,no,no,cellular,25,aug,342,3,-1,0,unknown,0
16500,16501,39,6,1,tertiary,0,263,yes,no,cellular,29,jan,160,1,199,6,failure,0
16501,16502,43,8,3,tertiary,0,903,yes,no,cellular,7,apr,197,1,-1,0,unknown,0
16502,16503,55,9,3,primary,0,1870,no,no,unknown,6,jun,152,1,-1,0,unknown,0
16503,16504,59,12,3,secondary,1,-131,no,no,cellular,7,aug,144,2,-1,0,unknown,0
16504,16505,44,5,3,tertiary,0,126,yes,no,unknown,13,may,92,1,-1,0,unknown,0
16505,16506,32,6,1,secondary,0,322,yes,no,cellular,13,may,233,3,-1,0,unknown,0
16506,16507,39,2,3,unknown,0,10189,yes,no,cellular,18,nov,186,2,123,2,failure,0
16507,16508,42,8,3,primary,0,319,yes,no,telephone,8,may,17,9,-1,0,unknown,0
16508,16509,58,2,3,secondary,0,382,no,no,cellular,26,aug,384,4,-1,0,unknown,0
16509,16510,26,6,1,secondary,0,4146,no,no,cellular,17,jul,628,1,-1,0,unknown,0
16510,16511,25,11,1,secondary,0,203,no,no,cellular,4,may,108,1,-1,0,unknown,0
16511,16512,41,6,3,primary,0,191,yes,no,unknown,8,may,67,1,-1,0,unknown,0
16512,16513,30,2,3,secondary,0,1399,no,no,cellular,28,jul,168,6,-1,0,unknown,0
16513,16514,30,10,3,secondary,0,220,yes,yes,cellular,15,may,187,3,-1,0,unknown,0
16514,16515,38,8,1,tertiary,0,638,yes,no,unknown,9,may,150,1,-1,0,unknown,0
16515,16516,30,12,1,secondary,0,1027,yes,no,cellular,27,may,136,2,114,1,success,0
16516,16517,37,9,2,secondary,0,226,no,yes,cellular,19,nov,380,2,167,3,other,0
16517,16518,50,2,3,secondary,1,0,no,no,telephone,31,jul,35,9,-1,0,unknown,0
16518,16519,41,5,3,tertiary,0,3016,yes,no,cellular,14,jul,80,3,-1,0,unknown,0
16519,16520,26,6,2,secondary,0,0,yes,no,unknown,19,may,48,3,-1,0,unknown,0
16520,16521,53,12,1,secondary,0,545,yes,no,cellular,12,may,305,1,370,1,failure,0
16521,16522,35,10,3,primary,0,2086,yes,no,cellular,21,nov,254,7,-1,0,unknown,0
16522,16523,51,4,1,tertiary,0,730,yes,no,unknown,18,nov,287,2,-1,0,unknown,0
16523,16524,36,2,3,secondary,0,0,yes,no,cellular,6,may,215,3,280,3,failure,0
16524,16525,50,12,2,secondary,0,1332,yes,no,unknown,16,may,95,3,-1,0,unknown,0
16525,16526,35,3,3,secondary,0,0,yes,yes,cellular,17,nov,199,1,-1,0,unknown,0
16526,16527,41,5,3,tertiary,0,2781,yes,no,cellular,12,aug,95,2,-1,0,unknown,0
16527,16528,54,2,3,secondary,0,4353,yes,yes,cellular,29,jul,197,2,-1,0,unknown,0
16528,16529,50,1,3,secondary,0,49,yes,no,cellular,21,jul,237,1,-1,0,unknown,0
16529,16530,39,12,3,secondary,0,224,no,no,unknown,18,jun,421,2,-1,0,unknown,0
16530,16531,36,3,1,secondary,0,144,no,no,cellular,26,may,87,1,308,2,failure,0
16531,16532,51,3,2,secondary,0,5964,yes,no,cellular,18,nov,577,4,-1,0,unknown,0
16532,16533,53,4,3,secondary,0,1139,yes,no,cellular,18,nov,180,1,186,6,failure,0
16533,16534,40,2,3,secondary,0,56,yes,no,cellular,12,may,700,3,-1,0,unknown,0
16534,16535,38,6,3,secondary,0,1434,no,no,unknown,6,jun,396,4,-1,0,unknown,0
16535,16536,28,3,3,secondary,0,-302,yes,no,cellular,13,may,152,4,366,3,failure,0
16536,16537,56,5,2,tertiary,0,968,no,no,cellular,17,nov,105,1,-1,0,unknown,0
16537,16538,28,6,3,secondary,0,100,yes,yes,unknown,27,may,132,2,-1,0,unknown,0
16538,16539,26,10,1,tertiary,0,553,no,no,cellular,30,apr,347,3,-1,0,unknown,0
16539,16540,52,10,1,tertiary,0,458,yes,yes,unknown,9,may,132,5,-1,0,unknown,0
16540,16541,44,1,3,primary,1,-43,yes,no,cellular,9,feb,290,6,-1,0,unknown,0
16541,16542,60,6,2,secondary,0,1310,no,no,unknown,7,may,152,2,-1,0,unknown,0
16542,16543,55,5,1,unknown,0,111,no,no,cellular,16,apr,117,1,-1,0,unknown,0
16543,16544,50,6,3,secondary,0,173,yes,no,cellular,12,may,7,5,342,15,other,0
16544,16545,36,2,1,secondary,0,80,no,yes,cellular,17,jul,258,1,-1,0,unknown,0
16545,16546,31,3,2,secondary,0,26,yes,no,unknown,9,may,62,1,-1,0,unknown,0
16546,16547,36,12,3,secondary,0,-323,yes,no,cellular,29,jul,118,8,-1,0,unknown,0
16547,16548,49,8,3,tertiary,0,18904,yes,no,unknown,2,jun,113,3,-1,0,unknown,0
16548,16549,40,6,3,primary,0,780,yes,no,cellular,12,may,206,1,357,1,failure,0
16549,16550,45,3,3,secondary,0,1818,no,no,cellular,2,feb,197,1,241,2,other,0
16550,16551,55,6,1,tertiary,0,325,yes,no,unknown,8,may,693,1,-1,0,unknown,0
16551,16552,35,10,3,tertiary,0,560,yes,no,cellular,17,nov,46,1,-1,0,unknown,0
16552,16553,47,6,3,secondary,0,2775,no,no,unknown,14,may,262,1,-1,0,unknown,0
16553,16554,26,5,1,tertiary,0,122,no,yes,cellular,8,jul,160,1,-1,0,unknown,0
16554,16555,52,3,3,tertiary,0,104,no,no,cellular,14,aug,244,2,-1,0,unknown,0
16555,16556,38,3,3,secondary,0,994,no,no,unknown,9,jun,119,1,-1,0,unknown,0
16556,16557,79,4,3,secondary,0,2354,no,no,telephone,7,aug,121,2,-1,0,unknown,0
16557,16558,48,3,3,secondary,0,1981,yes,no,cellular,16,jun,404,3,92,5,failure,0
16558,16559,34,3,3,secondary,0,2959,no,no,cellular,13,aug,413,5,-1,0,unknown,0
16559,16560,50,3,2,secondary,0,8,no,no,cellular,2,feb,171,2,5,1,other,0
16560,16561,33,3,3,secondary,0,218,yes,yes,cellular,10,aug,162,1,161,4,failure,0
16561,16562,30,10,1,primary,0,163,no,no,cellular,9,feb,224,3,-1,0,unknown,0
16562,16563,34,2,3,secondary,0,88,yes,yes,unknown,29,may,82,2,-1,0,unknown,0
16563,16564,47,3,2,secondary,0,-767,no,yes,cellular,18,jul,329,3,-1,0,unknown,0
16564,16565,32,6,1,secondary,0,0,no,no,cellular,23,jul,271,6,-1,0,unknown,0
16565,16566,29,12,3,secondary,0,73,yes,no,cellular,16,jul,252,2,-1,0,unknown,0
16566,16567,53,8,3,secondary,0,111,yes,no,cellular,20,nov,600,3,189,2,failure,0
16567,16568,60,4,3,secondary,0,2674,no,no,cellular,14,jul,96,2,-1,0,unknown,0
16568,16569,57,2,2,primary,0,1920,no,no,unknown,19,may,77,2,-1,0,unknown,0
16569,16570,55,6,3,primary,0,771,no,no,cellular,29,aug,98,19,-1,0,unknown,0
16570,16571,31,3,1,secondary,0,5,no,no,cellular,22,aug,121,2,-1,0,unknown,0
16571,16572,30,6,3,primary,0,201,yes,no,cellular,5,mar,116,7,186,13,success,0
16572,16573,34,12,3,secondary,0,1551,yes,yes,cellular,8,jul,188,2,82,4,other,0
16573,16574,40,5,2,tertiary,0,-75,yes,no,cellular,18,may,193,2,-1,0,unknown,0
16574,16575,56,12,3,secondary,0,346,yes,yes,unknown,30,may,46,3,-1,0,unknown,0
16575,16576,33,12,3,secondary,0,177,yes,no,cellular,11,may,100,1,-1,0,unknown,0
16576,16577,29,3,3,secondary,0,493,yes,yes,unknown,2,jun,132,6,-1,0,unknown,0
16577,16578,25,5,1,tertiary,0,2305,no,no,cellular,30,apr,193,1,86,1,failure,0
16578,16579,33,5,1,tertiary,0,215,yes,no,cellular,28,jan,144,1,-1,0,unknown,0
16579,16580,43,6,2,primary,0,6,yes,no,unknown,27,may,112,4,-1,0,unknown,0
16580,16581,49,8,3,secondary,0,1160,yes,no,unknown,14,may,153,1,-1,0,unknown,0
16581,16582,55,3,3,secondary,0,-14,yes,no,cellular,12,may,82,4,-1,0,unknown,0
16582,16583,35,6,1,secondary,0,41,yes,no,cellular,11,may,14,5,-1,0,unknown,0
16583,16584,49,8,3,primary,0,10772,no,no,cellular,8,aug,89,2,-1,0,unknown,0
16584,16585,35,3,3,secondary,0,561,yes,no,cellular,22,jul,95,1,-1,0,unknown,0
16585,16586,21,6,1,secondary,0,1385,yes,no,cellular,20,apr,12,5,-1,0,unknown,0
16586,16587,30,5,1,tertiary,0,171,no,no,cellular,25,aug,301,4,-1,0,unknown,0
16587,16588,30,12,3,secondary,0,0,no,no,cellular,15,jul,127,5,-1,0,unknown,0
16588,16589,26,3,1,tertiary,0,43,yes,yes,cellular,29,jan,169,3,246,1,failure,0
16589,16590,47,3,3,unknown,0,2106,yes,no,unknown,6,may,168,1,-1,0,unknown,0
16590,16591,57,2,2,secondary,0,1024,yes,no,unknown,26,may,360,6,-1,0,unknown,0
16591,16592,30,6,3,secondary,0,294,yes,yes,unknown,16,jun,50,3,-1,0,unknown,0
16592,16593,26,6,1,primary,1,344,no,yes,cellular,29,jul,62,4,-1,0,unknown,0
16593,16594,31,3,1,tertiary,0,4979,no,yes,cellular,27,aug,33,2,-1,0,unknown,0
16594,16595,60,10,3,tertiary,0,2149,no,no,cellular,19,aug,222,4,-1,0,unknown,0
16595,16596,67,6,3,secondary,0,16353,no,no,cellular,27,oct,223,2,-1,0,unknown,0
16596,16597,42,6,3,secondary,0,-755,yes,yes,unknown,2,jun,312,1,-1,0,unknown,0
16597,16598,56,12,3,secondary,0,5310,no,no,unknown,19,jun,74,1,-1,0,unknown,0
16598,16599,47,2,1,secondary,0,917,no,no,cellular,29,jul,293,2,-1,0,unknown,0
16599,16600,38,12,3,secondary,0,4874,no,no,unknown,6,jun,1291,3,-1,0,unknown,0
16600,16601,44,3,2,secondary,0,-329,yes,no,unknown,7,may,171,1,-1,0,unknown,0
16601,16602,55,8,3,primary,0,199,no,no,cellular,17,nov,176,1,-1,0,unknown,0
16602,16603,36,7,3,secondary,0,179,no,no,cellular,8,aug,14,8,-1,0,unknown,0
16603,16604,32,11,1,tertiary,0,61,yes,no,cellular,12,may,130,3,-1,0,unknown,0
16604,16605,69,4,3,secondary,0,148,no,no,telephone,4,sep,101,1,-1,0,unknown,0
16605,16606,50,5,2,secondary,0,2,no,no,cellular,19,nov,208,1,-1,0,unknown,0
16606,16607,45,6,3,secondary,1,-605,yes,no,telephone,8,jul,208,5,-1,0,unknown,0
16607,16608,28,3,1,secondary,0,100,yes,no,cellular,13,may,70,5,-1,0,unknown,0
16608,16609,34,5,3,tertiary,0,1116,yes,no,cellular,13,apr,120,1,262,5,failure,0
16609,16610,34,2,3,secondary,0,7,yes,no,cellular,12,may,377,1,357,1,failure,0
16610,16611,26,5,1,tertiary,0,155,yes,no,cellular,27,may,74,4,43,5,other,0
16611,16612,44,12,3,secondary,0,764,yes,no,cellular,3,sep,232,1,213,1,failure,0
16612,16613,50,8,3,primary,1,537,yes,no,unknown,20,jun,11,15,-1,0,unknown,0
16613,16614,47,9,3,primary,0,1747,yes,no,cellular,20,apr,325,1,-1,0,unknown,0
16614,16615,32,2,3,secondary,0,426,yes,yes,cellular,7,may,383,1,339,1,other,0
16615,16616,38,2,3,secondary,0,4392,no,no,cellular,31,jul,32,2,-1,0,unknown,0
16616,16617,51,12,3,secondary,0,113,yes,no,cellular,17,nov,84,1,-1,0,unknown,0
16617,16618,50,5,2,tertiary,0,1349,yes,yes,cellular,28,jan,326,1,-1,0,unknown,0
16618,16619,31,12,3,secondary,0,236,yes,yes,telephone,4,may,211,3,-1,0,unknown,0
16619,16620,36,10,3,tertiary,0,687,yes,no,cellular,28,may,568,8,-1,0,unknown,0
16620,16621,45,6,3,secondary,0,79,yes,no,cellular,25,jul,98,1,-1,0,unknown,0
16621,16622,45,9,3,tertiary,0,2424,no,no,unknown,5,jun,452,1,-1,0,unknown,0
16622,16623,36,3,1,secondary,0,-272,no,yes,cellular,4,jul,53,6,-1,0,unknown,0
16623,16624,36,3,3,secondary,0,24,yes,no,cellular,18,nov,59,1,-1,0,unknown,0
16624,16625,34,8,3,unknown,0,98,no,yes,cellular,4,feb,268,1,-1,0,unknown,0
16625,16626,29,3,3,secondary,0,8,no,no,unknown,7,may,113,1,-1,0,unknown,0
16626,16627,29,5,3,tertiary,0,85,yes,yes,cellular,18,may,26,1,-1,0,unknown,0
16627,16628,41,5,3,secondary,0,5585,no,no,unknown,9,jun,772,1,-1,0,unknown,0
16628,16629,46,5,3,tertiary,0,1906,no,no,cellular,28,aug,44,6,-1,0,unknown,0
16629,16630,82,9,2,primary,0,1381,no,no,cellular,28,jan,86,3,93,1,failure,0
16630,16631,45,6,3,primary,0,503,yes,no,cellular,11,may,313,1,369,2,failure,0
16631,16632,57,5,3,tertiary,0,215,no,yes,cellular,23,jul,288,9,-1,0,unknown,0
16632,16633,53,6,3,secondary,0,1023,yes,no,unknown,21,may,150,3,-1,0,unknown,0
16633,16634,48,6,3,secondary,0,154,yes,no,unknown,27,may,70,3,-1,0,unknown,0
16634,16635,45,12,3,secondary,0,825,no,no,unknown,19,jun,140,1,-1,0,unknown,0
16635,16636,43,5,3,primary,0,0,yes,yes,cellular,20,nov,123,3,-1,0,unknown,0
16636,16637,33,3,3,secondary,0,2666,no,no,cellular,19,aug,117,3,-1,0,unknown,0
16637,16638,38,5,3,tertiary,0,1802,no,no,cellular,18,nov,74,1,-1,0,unknown,0
16638,16639,33,2,3,secondary,0,334,yes,no,unknown,3,jun,23,1,-1,0,unknown,0
16639,16640,51,6,3,secondary,0,4695,no,no,cellular,29,aug,8,10,-1,0,unknown,0
16640,16641,32,3,3,secondary,0,396,yes,no,cellular,14,jul,41,2,-1,0,unknown,0
16641,16642,47,5,2,tertiary,0,107,no,no,unknown,15,may,246,1,-1,0,unknown,0
16642,16643,56,12,2,secondary,0,0,no,no,cellular,18,nov,100,1,154,2,failure,0
16643,16644,51,6,3,primary,0,48,no,yes,unknown,17,jun,130,1,-1,0,unknown,0
16644,16645,48,5,3,tertiary,0,6613,no,no,unknown,17,jun,159,3,-1,0,unknown,0
16645,16646,20,6,3,primary,0,-172,yes,yes,unknown,19,may,238,3,-1,0,unknown,0
16646,16647,32,8,3,primary,0,56,no,no,unknown,2,jun,389,1,-1,0,unknown,0
16647,16648,53,10,3,tertiary,0,451,yes,no,cellular,2,feb,125,1,249,2,failure,0
16648,16649,34,2,3,secondary,0,135,yes,no,cellular,18,nov,109,1,-1,0,unknown,0
16649,16650,45,6,3,secondary,0,-302,yes,no,unknown,27,may,78,1,-1,0,unknown,0
16650,16651,26,6,1,secondary,0,384,yes,no,cellular,18,may,16,1,364,2,other,0
16651,16652,35,2,3,secondary,0,240,yes,yes,cellular,11,may,161,2,-1,0,unknown,0
16652,16653,31,6,2,secondary,0,-209,yes,no,cellular,8,may,154,3,367,2,failure,0
16653,16654,35,6,3,secondary,0,323,yes,no,cellular,13,may,46,1,-1,0,unknown,0
16654,16655,38,6,1,primary,0,199,yes,no,unknown,27,may,268,4,-1,0,unknown,0
16655,16656,27,3,1,secondary,0,927,no,no,cellular,6,oct,261,1,-1,0,unknown,0
16656,16657,32,5,3,tertiary,0,1337,no,no,cellular,13,aug,283,2,-1,0,unknown,0
16657,16658,45,6,3,primary,0,512,no,no,cellular,26,aug,123,2,-1,0,unknown,0
16658,16659,39,6,2,tertiary,0,382,no,no,cellular,18,jun,201,3,-1,0,unknown,0
16659,16660,34,3,1,tertiary,0,612,no,no,cellular,25,may,91,1,-1,0,unknown,0
16660,16661,34,5,3,tertiary,0,5665,no,no,cellular,11,aug,72,4,-1,0,unknown,0
16661,16662,52,2,3,primary,0,171,yes,yes,cellular,31,jul,223,1,-1,0,unknown,0
16662,16663,39,6,3,secondary,0,1403,yes,yes,cellular,12,may,429,2,-1,0,unknown,0
16663,16664,34,9,1,secondary,0,1408,yes,no,unknown,23,may,245,1,-1,0,unknown,0
16664,16665,35,5,1,tertiary,0,3,yes,yes,cellular,6,feb,217,1,-1,0,unknown,0
16665,16666,39,5,1,tertiary,0,11971,yes,no,telephone,15,may,75,10,179,5,failure,0
16666,16667,34,12,1,secondary,0,1254,no,no,unknown,3,jun,87,3,-1,0,unknown,0
16667,16668,43,6,3,unknown,1,-715,yes,no,unknown,30,may,67,3,-1,0,unknown,0
16668,16669,42,10,3,tertiary,0,10072,no,no,cellular,22,apr,102,1,-1,0,unknown,0
16669,16670,46,7,3,primary,0,285,no,no,unknown,11,jun,215,2,-1,0,unknown,0
16670,16671,35,9,3,secondary,0,495,no,no,cellular,14,aug,414,4,-1,0,unknown,0
16671,16672,22,11,1,secondary,0,330,yes,no,cellular,18,may,105,1,-1,0,unknown,0
16672,16673,37,1,2,secondary,0,57,yes,no,cellular,28,jan,99,1,-1,0,unknown,0
16673,16674,31,9,1,secondary,0,49,yes,no,cellular,8,may,187,3,360,2,failure,0
16674,16675,44,12,2,secondary,0,777,yes,no,cellular,18,may,517,3,350,2,failure,0
16675,16676,41,3,1,unknown,0,356,yes,no,unknown,13,may,93,2,-1,0,unknown,0
16676,16677,26,1,1,tertiary,0,102,no,no,cellular,28,jul,377,2,-1,0,unknown,0
16677,16678,31,11,1,tertiary,0,0,no,no,cellular,4,may,47,2,-1,0,unknown,0
16678,16679,28,12,1,unknown,0,731,yes,no,unknown,5,jun,718,13,-1,0,unknown,0
16679,16680,56,5,2,tertiary,0,177,yes,no,unknown,8,may,1040,1,-1,0,unknown,0
16680,16681,32,5,3,tertiary,0,3158,no,yes,cellular,5,aug,142,1,-1,0,unknown,0
16681,16682,30,5,1,tertiary,0,2317,yes,no,unknown,26,may,260,5,-1,0,unknown,0
16682,16683,43,12,1,secondary,0,985,yes,yes,unknown,20,jun,51,19,-1,0,unknown,0
16683,16684,41,12,2,secondary,0,490,yes,no,cellular,4,aug,182,1,-1,0,unknown,0
16684,16685,55,1,3,secondary,0,377,no,no,cellular,8,oct,403,1,183,1,success,0
16685,16686,44,10,3,secondary,0,335,no,no,cellular,2,feb,105,1,-1,0,unknown,0
16686,16687,53,12,2,secondary,0,-112,no,no,unknown,19,jun,394,1,-1,0,unknown,0
16687,16688,31,12,1,secondary,0,554,yes,no,cellular,11,feb,80,1,6,1,failure,0
16688,16689,55,3,1,secondary,0,1199,no,yes,telephone,11,aug,91,1,99,10,failure,0
